id_str,text,class
786715214444199937,RT @TaxisLibres4: Congestión sobre Cl 22N con 4 traficocali @elpaiscali,Colombia
786714390963838976,Habilitan Avenida Pasoancho tras disturbios frente a Univalle  ,Colombia
786710672793108481,Conmoción en el Huila por muerte de menor de cinco años que estaba desaparecida  ,Colombia
786710363559583745,Terminó juicio por la muerte de Luis Andrés Colmenares en Bogotá  ,Colombia
786709656760647680,RT @TaxisLibres4: Accidente de tránsito Cr 35 con 4B traficocali @elpaiscali,Colombia
786708767865970688,RT @TaxisLibres4: Accidente de tránsito Av 4N con 44 sentido N/S traficocali  @elpaiscali,Colombia
786708696797634560,RT @TaxisLibres4: Congestión sobre Cr 70 con 10 traficocali @elpaiscali,Colombia
786707323687411712,RT @ElPaisDeportes: La Fifa decidirá en enero si el Mundial-2026 cuenta con 40 o 48 selecciones  ,Colombia
786706855380803584,"Video: la salsa choke, protagonista del canal musical de Vice en Colombia  ",Colombia
786705462293106689,RT @TaxisLibres4: Congestión vehicular en la Av 6 Norte con Cl 35 Norte. traficocali  @elpaiscali,Colombia
786703251508977664,"Exfutbolista Diego León Osorio fue capturado en el aeropuerto de Rionegro, Antioquia  ",Colombia
786700648247091200,RT @ElPaisDeportes: Entretenimiento @marianapajon le dijo sí a la romántica propuesta de matrimonio de Vincent Pelluard ,Colombia
786699953083121665,"RT @miltcastrillon: ¿Que responde autoridad?El río Cañaveralejo,otro crimen ecológico de CaliCo  ",Colombia
786699293382049792,Expectativa por pronunciamiento del Gobierno a propuestas del uribismo  ,Colombia
786699027928739840,"RT @ElPaisDeportes: Por precaución médica, Falcao García no fue convocado para el duelo Mónaco vs. Toulouse  ",Colombia
786698999671709696,RT @TaxisLibres4: Congestión sobre  Cl 13 con 53 sentido N/S  TraficoCali @elpaiscali,Colombia
786698996509270017,RT @ElPaisDeportes: La Selección Colombia está a 12 puntos de Rusia 2018  ,Colombia
786698991794810880,RT @TaxisLibres4: Congestión sobre Cr 42 con 8A TraficoCali @elpaiscali,Colombia
786698983322296321,RT @TaxisLibres4: Congestión sobre Cr 36 con 5B2 TraficoCali @elpaiscali,Colombia
786698962157830144,RT @ElPaisDeportes: El TAS anuncia la suspensión de cuatro años a cinco atletas rusos  ,Colombia
786698935339511810,RT @ElPaisDeportes: La ATP multa a Kyrgios con 16.500 dólares por su falta de intensidad ante Zverev  ,Colombia
786695656077402112,Boxeador caleño denuncia que fue baleado por robarlo en el oriente de Cali  ,Colombia
786695452448198659,Galería: Así lucen los monumentos de Cali  ,Colombia
786695319346114561,TráficoCali CC @MovilidadCali ,Colombia
786695270230876160,RT @TaxisLibres4: Congestión sobre Cr 32 con 26B  TraficoCali @elpaiscali,Colombia
786695219198787584,RT @PoliciaCali: Evitamos la comercialización de 200 papeletas de bazuco en el sector de Santa Helena de CaliCo con el Cuadrante del Guab…,Colombia
786695191268880384,RT @TaxisLibres4: Congestión sobre Cl 52 con 24 TraficoCali @elpaiscali,Colombia
786691860223885316,Al menos un policía herido deja enfrentamiento con el ELN en el Cauca ,Colombia
786689758311378945,@elpaiscali Conozca y adquiera la colección competa aquí ,Colombia
786689727583911939,Este Chevrolet Corvette 1957 podría ser suyo. Atento al concurso que haremos mañana. ,Colombia
786688139993776132,Exfutbolistas se dieron cita en Roma para jugar un 'partido por la paz'  ,Colombia
786684218709512193,McDonald's limita las apariciones de su payaso Ronald para Halloween  ,Colombia
786680471568744448,ELN difunde prueba de supervivencia del excongresista Odín Sánchez  ,Colombia
786676644840955904,"Colombia está en la etapa final para ingresar a la Ocde, dice Secretario General  ",Colombia
786673112691699712,"Siete muertos deja deslizamiento en zona rural de Dabeiba, Antioquia  ",Colombia
786669099338301440,"Piense en lo que come, le decimos por qué  ",Colombia
786665385894486018,Santos reitera que acuerdo de paz no promueve la llamada ideología de género  ,Colombia
786661542104297474,No te pierdas nuestra edición impresa de @GenteCali este viernes. Una edición de 'alto vuelo' ,Colombia
786657823304388608,"Los artistas caleños de Cali Flow Latino, nominados a los Grammy Latino 2016  ",Colombia
786653995125309440,Concurso Nacional de la Belleza fue aplazado para marzo  ,Colombia
786652978644221952,RT @ElPaisDeportes: El Junior de Barranquilla es el primer finalista de la Copa Colombia  ,Colombia
786652960034029568,"RT @ElPaisDeportes: El futuro de Yerry Mina está en Barcelona, asegura la prensa española  ",Colombia
786652941163892737,RT @ElPaisDeportes: La Selección Colombia está a 12 puntos de Rusia 2018  ,Colombia
786652911782821888,RT @ElPaisDeportes: Alejandro Falla ya está en cuartos de final del Abierto de Monterrey  ,Colombia
786652883794161664,RT @ElPaisDeportes: Falcao García será sometido a un examen neurológico  ,Colombia
786652857865035776,RT @ElPaisDeportes: Los delanteros de la Selección Colombia tienen la pólvora mojada  ,Colombia
786652839284277248,RT @ElPaisDeportes: Cuarto título mundial contrarreloj para Tony Martin  ,Colombia
786652815708020737,"RT @ElPaisDeportes: Rafael Nadal, eliminado en segunda ronda en Shanghai  ",Colombia
786652796359770118,RT @ElPaisDeportes: Lionel Messi vuelve a los entrenamientos con el Barcelona  ,Colombia
786652780689752064,"RT @ElPaisDeportes: El futuro de Yerry Mina está en Barcelona, asegura la prensa española  ",Colombia
786650377139683328,Renuevan concesión del chance en el Valle  ,Colombia
786650365412401152,"Boko Haram libera a 21 estudiantes secuestradas en Chibok, Nigeria  ",Colombia
786647713823727616,Así se infiltró la Policía para desarticular banda que vendía droga afuera de Bellas Artes  ,Colombia
786647712687161344,Colombia sigue 'colgada' en vacunación contra el papiloma  ,Colombia
786645256687198208,La caricatura del día por Consuelo Lago - Nieves  ,Colombia
786642765442641920,Las razones para no perderse la Feria del Libro de Cali  ,Colombia
786640173413068800,La caricatura del día por @mheocaricaturas  ,Colombia
786635254161367040,La caricatura del día por Luisé  ,Colombia
786635120719650816,The Washington Post otorga fuerte respaldo a candidatura de Hillary Clinton  ,Colombia
786632610818777089,Unos bien cuidados y otros en el olvido: así lucen los monumentos de Cali  ,Colombia
786630133511778304,“Parque de ensueño”. Por @BarneyCaldas  ,Colombia
786627701633318912,Video: el clamor de los caleños por la paz se vivió cantando y bailando por la ciudad  ,Colombia
786627606531694592,Tribunal de Cundinamarca estudiará tutela por estrategia del No en el plebiscito  ,Colombia
786625058865287168,Merecido. Por Jorge Restrepo Potes  ,Colombia
786622558338740224,Dos muertos deja derrumbe en mina ilegal de oro y plata en el Cauca ,Colombia
786620167321186304,¿Qué tanto sirven las marchas para destrabar el acuerdo de paz?  ,Colombia
786616259949522944,Cali en fervor de arte. Por @Cabomarzo  ,Colombia
786612916061609984,Cancillería defiende designación de Carlos Calero como cónsul en San Francisco  ,Colombia
786608697258700800,En fotos: multitudinaria marcha en Bogotá en respaldo al acuerdo de paz  ,Colombia
786604958070308864,Las reacciones que generó Timochenko con sus declaraciones sobre acuerdo de paz  ,Colombia
786601144198062080,Cuentos exactos. Por @julioclondono  ,Colombia
786593604819124224,Centro Democrático entregó lineamientos generales de ajustes al acuerdo de paz  ,Colombia
786590105553235969,"El río Cañaveralejo, otro crimen ecológico de los caleños  ",Colombia
786589867895615489,Una Cali que no duerma. Por @Gerardoquinte  ,Colombia
786586164312543232,"Bob Dylan, ganador del premio Nobel de Literatura  ",Colombia
786583197630992384,RT @ElPaisDeportes: Desde la casa de Alexis Viera se sufrió y se analizó lo mejor del duelo Colombia y Uruguay  ,Colombia
