id_str,text,class
786616150176124929,México respaldará a António Guterres en su responsabilidad como SGONU. Su experiencia y talento serán grandes aportaciones a la @ONU_es.,Mexico
786615823033065472,Felicito a António Guterres por su nombramiento como Secretario General de la @ONU_es para el periodo 2017-2021.,Mexico
786592743241809921,Mis condolencias al pueblo y al gobierno de Tailandia por esta sentida pérdida.,Mexico
786592609988771840,"Con pesar, he recibido la noticia del fallecimiento de su Majestad el Rey de Tailandia, Bhumibol Adulyadej.",Mexico
786284847555686400,"Felicito a la Dra. Patricia Juárez del CICESE, ganadora del premio Rising Star 2016, por sus investigaciones para tratar el cáncer de mama.",Mexico
785664347234152448,Deseo una pronta recuperación al tercer tripulante que resultó herido en el cumplimiento de su deber y que está hospitalizado.,Mexico
785664135132422144,Mis sentidas condolencias para los familiares de los elementos que perdieron la vida en el accidente del helicóptero de la FAM.,Mexico
785533305600880640,RT @yosoymexicano: ¡Acompáñenme esta semana en YoSoyMexicano! IntiCordera ,Mexico
785332889005101058,"¡Felicidades, Larissa Rábago, por ganar el Campeonato Mundial de Ironman en Hawái! Celebro el gran logro que obtuviste en tu categoría.",Mexico
785295184376438784,Mis sinceras condolencias para los familiares y amigos del escritor y periodista René Avilés. Descanse en paz.,Mexico
784535630588116992,He dado indicaciones para ofrecer al gobierno de Haití el apoyo y la ayuda humanitaria de México en las etapas de auxilio y recuperación.,Mexico
784535106010644480,"Lamentamos la pérdida de vidas y los fuertes daños que ha causado, tanto en Haití como en otros países de la región.",Mexico
784534951131770884,México se solidariza con el pueblo y gobierno de Haití ante esta crisis que ha dejado el paso del huracán Matthew.,Mexico
784411825995526144,"Felicidades @JuanManSantos por la distinción del @NobelPrize, un reconocimiento a su liderazgo y compromiso con la paz en Colombia 🕊🇨🇴",Mexico
784116952574812160,"Por su capacidad, talento y experiencia, México apoyará a Antonio Guterres cuando la Asamblea General de la @ONU_es decida su nombramiento.",Mexico
784116608012656640,"Felicito a Antonio Guterres, por recibir el apoyo del Consejo de Seguridad, para ser electo como Secretario General de la @ONU_es.",Mexico
783526203881844737,"México respalda esta lucha en favor del Planeta y contra el cambioclimático. Hagamos de estos compromisos, una verdadera transformación.",Mexico
783525927179419648,"México celebra que la Unión Europea haya ratificado hoy el AcuerdodeParís. Con ello, este acuerdo global podrá entrar en vigor este año.",Mexico
783455824492371968,Le deseo éxito al Gobernador @Javier_Corral. Cuenta con el @GobMX para trabajar juntos en beneficio de los chihuahuenses.,Mexico
783152095385878528,"RT @PresidenciaMX: A partir de hoy, en 16 estados, ya opera el número 9-1-1 para una atención más oportuna y eficiente en casos de emergenc…",Mexico
782987969841930240,"RT @yosoymexicano: ¡Acompáñenme esta semana, me encantaría compartirles más de @VeteliaEBikes y mi pasión por la tecnología! ",Mexico
782964754306392064,"El Número Único 9-1-1 atenderá emergencias médicas, de seguridad y protección civil: ",Mexico
782963403971145729,"El Número Único de Llamadas de Emergencia 9-1-1 contribuirá a mejorar las condiciones de seguridad, Justicia y Esta… ",Mexico
782962699479097345,"En 16 entidades del país, hoy entra en operación el Número Único de Llamadas de Emergencias 9-1-1.",Mexico
782732601907748865,"Mis deseos de paz, felicidad y prosperidad para la comunidad judía en este Año Nuevo ¡Shaná Tová Umetuká! RoshHashaná",Mexico
782721306089234433,Lamento el fallecimiento del escritor y periodista Luis González de Alba. Mis condolencias para sus familiares y amigos.,Mexico
782633573857632256,Deseo éxito al Gobernador @fgcabezadevaca. El @GobMX acompañará los esfuerzos de su administración por el bienestar de Tamaulipas.,Mexico
781945651022004224,Mis condolencias para los familiares de los fallecidos y para toda la @SEDENAmx. Deseo pronta recuperación a quienes resultaron heridos.,Mexico
781945307684831237,El ataque a elementos del Ejército Mexicano en Sinaloa no quedará impune. Los responsables de estos hechos responderán ante la Ley.,Mexico
781879743708663808,Personal de nuestras Fuerzas Armadas ya se encuentra en labores de apoyo Durango.,Mexico
781879514741682176,"Ante las fuertes lluvias en Durango, he dado instrucciones a @PcSegob de respaldar al @gobdgo en la atención a la población afectada.",Mexico
781652018179944448,"Lamento el fallecimiento del destacado empresario mexicano Guillermo Zambrano. Mis condolencias para sus familiares, amigos y colaboradores.",Mexico
780961670587744256,Los mexicanos guardamos un grato recuerdo de sus visitas a nuestro país y de sus cálidas palabras sobre México y su gente. Descanse en paz.,Mexico
780961431910952960,"Lamento la partida del ex mandatario de Israel y Premio Nobel de la Paz, Shimon Peres. Nuestras condolencias a su familia y connacionales.",Mexico
780951418849009665,Este avance está asociado a los resultados de las Reformas y a las distintas acciones que ha impulsado México para elevar su competitividad.,Mexico
780951170198085632,"México está en el lugar 51 de 138 países, logrando su mejor posición desde 2006, año en que se estableció la metodología actual.",Mexico
780950772418617344,México avanzó 6 lugares en el Índice de Competitividad Global 2016-2017 del Foro Económico Mundial @wef: ,Mexico
780652108995362816,"Mi especial reconocimiento a @Bikomx, @rest_Quintonil y @pujolrestaurant por estar en los primeros 10 lugares de esta importante lista.",Mexico
780651914002247680,"¡Felicidades! @dulcepatriamx, @Corazondtierra, @NicosMexico, @GrupoPangea, @RestAmaranta y @Sud777Mx.",Mexico
