id_str,text,class
786701046605156352,La inesperada reflexión de Charlotte Caniggia sobre el dinero  ,Argentina
786700243513569280,Duelo fashion-sexy-pop: Lali Espósito y Demi Lovato se animaron al mismo look: remerón ¿sin ropa interior? Mirá...… ,Argentina
786693245669474304,"Bob Dylan, el sorpresivo ganador de premio Nobel de Literatura  ",Argentina
786692578372644864,Mirá el último capítulo completo de Esposa joven acá:  EsposaJoven ,Argentina
786687692176318468,YA NO LUCE ASÍ / Increíble cambio de look de Charlize Theron: se olvidó del glamour y engordó quince kilos… ,Argentina
786685695788187648,"¡Pareja súper feliz! Nació Antón, el hijo de Celeste Cid y Michel Noher  ",Argentina
786684319888773120,¡Un nuevo revés del destino! Melek cae en la trampa de Leyla y la vida de Ali corre peligro  ,Argentina
786678201863004160,"Anita Martínez, amenazada por su lucha contra las carreras de galgos: insultos y mensajes intimidatorios… ",Argentina
786671294364446721,Charlotte Caniggia habló del escándalo con Ángela Torres: “Yo no le dije nada a ella”  ,Argentina
786670596130091008,La inesperada reflexión de Charlotte Caniggia sobre el dinero  ,Argentina
786667576923389952,¡Qué trío! La divertida foto de Pico Mónaco en un boliche junto a una de las revelaciones del Bailando… ,Argentina
786655497218695168,"¡Pareja súper feliz! Nació Antón, el hijo de Celeste Cid y Michel Noher  ",Argentina
786649237471637504,¡A las piñas! Agustín le pega a Pedro delante de Elena por haber embarazado a Josefina  ,Argentina
786640398990970880,La inesperada reflexión de Charlotte Caniggia sobre el dinero  ,Argentina
786637378035343361,¡Qué trío! La divertida foto de Pico Mónaco en un boliche junto a una de las revelaciones del Bailando… ,Argentina
786627791349514241,"Bob Dylan, el sorpresivo ganador del premio Nobel de Literatura  ",Argentina
786625298796126208,"¡Pareja súper feliz! Nació Antón, el hijo de Celeste Cid y Michel Noher  ",Argentina
786619507972333568,⚡️ Hoy es JuevesRetro y te recordamos algunos de los programas más emblemáticos de eltrece TBT  ⚡️ ,Argentina
786607178362880000,¡Qué trío! La divertida foto de Pico Mónaco en un boliche junto a una de las revelaciones del Bailando… ,Argentina
786606765668315136,💓 si vos también fuiste fanático de esta ficción BuenJueves TBT JuevesRetro ,Argentina
786605273641345024,La inesperada reflexión de Charlotte Caniggia sobre el dinero  ,Argentina
786597094261829632,¿Ya descargaste la app de eltrece? Disfrutá de los contenidos exclusivos de @ShowMatch Bajala acá:… ,Argentina
786595128102256640,"¡Pareja súper feliz! Nació Antón, el hijo de Celeste Cid y Michel Noher  ",Argentina
786586582056787969,¡Qué dolor! El video del accidente de Fede Bal y Laurita Fernández en un ensayo  ,Argentina
786581005792489476,Esta noche tenés una cita especial con @cuervotinelli showmatch bailando ,Argentina
786573016624791552,¡Sumate a nuestra comunidad en Snapchat! Agreganos acá:  ,Argentina
786571948184760320,¡Qué trío! La divertida foto de Pico Mónaco en un boliche junto a una de las revelaciones del Bailando… ,Argentina
786568633115738112,"Mirá todos los capítulos de Silencios de Familia, que terminó ayer.  @SilenciosDeFlia ",Argentina
786565440285794304,¡Bomba al agua! Se filtró un video de Charlotte Caniggia ensayando para bailar el aquadance  ,Argentina
786427494828126208,Ya podés ver el capítulo final de SilenciosDeFamilia: todos juntos  ,Argentina
786423720336171008,Ya podés ver un nuevo capítulo de Los ricos no piden permiso: caminar por la cornisa  ,Argentina
786419946054094848,Ellos fueron protagonistas de una situación inédita en el programa y el desenlace de la historia fue inesperado… ,Argentina
786416173244121088,Ya podés ver un nuevo capítulo de Esposa joven: escapar se hace imposible y la mentira avanza… ,Argentina
786412395820306432,Josefina perdió el embarazo y le reveló a Agustín que el hijo que esperaba no era de él  ,Argentina
786408624583241728,"Enajenado, Antonio pone en marcha un plan para dejar en evidencia que Laura puede caminar  ",Argentina
786403334584315904,Ya podés ver el capítulo final de SilenciosDeFamilia: todos juntos  @SilenciosDeFlia… ,Argentina
786401932772454400,"Los tuyos, los míos, los nuestros y los que ya no están: así fue el final de SilenciosDeFamilia… ",Argentina
786400818324967425,Insólito: Maradona se peleó con Verón durante ¡el partido por la paz!  ,Argentina
786398050113773568,"Estrellas, conejitos y… Mirá la cunita de Valentín, el bebé en camino de Lourdes Sánchez y Chato Prada… ",Argentina
786393521804587008,"Tras escuchar una charla entre Melek y Zehra, Behiye decide que es el momento de eliminar a la maestra… ",Argentina
786391723094056961,El video de la última aparición pública de Andrea Rincón antes de la internación  ,Argentina
786390501419122688,Duelo fashion: los looks de Máxima Zorreguieta y Juliana Awada en la Quinta de Olivos ¿cuál fue la más elegante?… ,Argentina
786389997398192129,A la final con… Cande Ruggeri reveló con qué participantes le gustaría disputarse la copa de Bailando… ,Argentina
786389747069583360,Anuncios sobre Ganancias en el aguinaldo: ¿Quién paga y quién no? ,Argentina
786385970610315264,Ellos fueron protagonistas de una situación inédita en el programa y el desenlace de la historia fue inesperado… ,Argentina
786385948418244613,Ya podés ver un nuevo capítulo de Los ricos no piden permiso: caminar por la cornisa  ,Argentina
786383094345457664,Josefina perdió el embarazo y le reveló a Agustín que el hijo que esperaba no era de él  ,Argentina
786382447336235008,¿Solita ya no está solita? La actriz estaría iniciando un romance con “un señor” 16 años menor… ,Argentina
786378421269966848,¡Campeona en seducción! Laurita Fernández se probó la malla para el Aquadance y derrochó sensualidad… ,Argentina
786376660962582528,"Muy hot: a los 52 años, una de las morochas más sexies de la Argentina se animó a la microtanga… ",Argentina
786374897303904256,"Enajenado, Antonio pone en marcha un plan para dejar en evidencia que Laura puede caminar  ",Argentina
786374646790811649,Ya podés ver un nuevo capítulo de Esposa joven: escapar se hace imposible y la mentira avanza… ,Argentina
786370033261826049,A la final con… Cande Ruggeri reveló con qué participantes le gustaría disputarse la copa de Bailando… ,Argentina
786369280904269824,Insólito: Maradona se peleó con Verón durante ¡el partido por la paz!  @telenoche ,Argentina
786367599705722880,"Estrellas, conejitos y… Mirá la cunita de Valentín, el bebé en camino de Lourdes Sánchez y Chato Prada… ",Argentina
786356604606160898,Anuncios sobre Ganancias en el aguinaldo: ¿Quién paga y quién no? @telenoche @BonelliOK ,Argentina
786355773781712897,"Tras escuchar una charla entre Melek y Zehra, Behiye decide que es el momento de eliminar a la maestra… ",Argentina
786355504649949184,Duelo fashion: los looks de Máxima Zorreguieta y Juliana Awada en la Quinta de Olivos ¿cuál fue la más elegante?… ,Argentina
786352248829779968,¿Solita ya no está solita? La actriz estaría iniciando un romance con “un señor” 16 años menor… ,Argentina
786350235949817857,"¡Así, no! Un periodista trató de despechado a Fede Bal y el actor le respondió  ",Argentina
786347909813972992,Ellos fueron protagonistas de una situación inédita en el programa y el desenlace de la historia fue inesperado… ,Argentina
786341536992665604,"Muy hot: a los 52 años, una de las morochas más sexies de la Argentina se animó a la microtanga… ",Argentina
786335639260110848,¡Campeona en seducción! Laurita Fernández se probó la malla para el Aquadance y derrochó sensualidad  Showmatch2016,Argentina
786332547819143168,"Estrellas, conejitos y… Mirá la cunita de Valentín, el bebé en camino de Lourdes Sánchez y Chato Prada… ",Argentina
786330553054134273,Ya podés ver un nuevo capítulo de Esposa joven: escapar se hace imposible y la mentira avanza… ,Argentina
786322024566104064,"Tras escuchar una charla entre Melek y Zehra, Behiye decide que es el momento de eliminar a la maestra… ",Argentina
786320036201951232,"¡Así, no! Un periodista trató de despechado a Fede Bal y el actor le respondió  ",Argentina
786317208741740545,¿Solita ya no está solita? La actriz estaría iniciando un romance con “un señor” 16 años menor… ,Argentina
786312551759958016,Ricardo Canaletti desafió al líder de ‘la banda del millón’: “Ese hombre es un cobarde”  ,Argentina
786305636220887040,¿Lo Han dejado Solo? Harrison Ford le ganó un juicio millonario a la productora de Star Wars  ,Argentina
